Location|Position|Local Time|Conditions Time|Temperature|Pressure|Humidity
Southbank|-37.82,144.95,4|2017-08-27 05:00:00|Rain|7.73|1020.89|79
Southbank|-37.82,144.95,4|2017-08-27 06:00:00|Rain|7.76|1021.71|73
Southbank|-37.82,144.95,4|2017-08-27 07:00:00|Rain|8.18|1022.46|67
Southbank|-37.82,144.95,4|2017-08-27 08:00:00|Rain|9.04|1023.09|61
Southbank|-37.82,144.95,4|2017-08-27 09:00:00|Rain|10.07|1023.64|56
Southbank|-37.82,144.95,4|2017-08-27 10:00:00|Rain|10.78|1024.02|54
Southbank|-37.82,144.95,4|2017-08-27 11:00:00|Rain|11.1|1024.11|52
Southbank|-37.82,144.95,4|2017-08-27 12:00:00|Rain|11.02|1024.01|53
Southbank|-37.82,144.95,4|2017-08-27 13:00:00|Rain|10.82|1023.94|54
Southbank|-37.82,144.95,4|2017-08-27 14:00:00|Rain|10.57|1023.98|55
Southbank|-37.82,144.95,4|2017-08-27 15:00:00|Rain|10.26|1024.07|56
Southbank|-37.82,144.95,4|2017-08-27 16:00:00|Rain|9.83|1024.3|59
Southbank|-37.82,144.95,4|2017-08-27 17:00:00|Rain|9.33|1024.74|61
Southbank|-37.82,144.95,4|2017-08-27 18:00:00|Rain|8.77|1025.29|63
Southbank|-37.82,144.95,4|2017-08-27 19:00:00|Rain|8.37|1025.75|64
Southbank|-37.82,144.95,4|2017-08-27 20:00:00|Rain|8.13|1026.05|67
Southbank|-37.82,144.95,4|2017-08-27 21:00:00|Rain|7.92|1026.29|70
Southbank|-37.82,144.95,4|2017-08-27 22:00:00|Rain|7.61|1026.4|73
Southbank|-37.82,144.95,4|2017-08-27 23:00:00|Rain|7.31|1026.34|75
Southbank|-37.82,144.95,4|2017-08-28 00:00:00|Rain|7.13|1026.18|77
Southbank|-37.82,144.95,4|2017-08-28 01:00:00|Rain|7.07|1026.03|77
Southbank|-37.82,144.95,4|2017-08-28 02:00:00|Rain|7.07|1025.84|77
Southbank|-37.82,144.95,4|2017-08-28 03:00:00|Rain|7.02|1025.63|76
Southbank|-37.82,144.95,4|2017-08-28 04:00:00|Rain|6.95|1025.55|76
Southbank|-37.82,144.95,4|2017-08-28 05:00:00|Rain|6.96|1025.73|76
Southbank|-37.82,144.95,4|2017-08-28 06:00:00|Rain|7.09|1026.02|76
Southbank|-37.82,144.95,4|2017-08-28 07:00:00|Rain|7.47|1026.32|74
Southbank|-37.82,144.95,4|2017-08-28 08:00:00|Rain|8.07|1026.61|73
Southbank|-37.82,144.95,4|2017-08-28 09:00:00|Rain|8.8|1026.91|72
Southbank|-37.82,144.95,4|2017-08-28 10:00:00|Rain|9.49|1027.01|70
Southbank|-37.82,144.95,4|2017-08-28 11:00:00|Rain|10.24|1026.73|67
Southbank|-37.82,144.95,4|2017-08-28 12:00:00|Rain|10.92|1026.28|65
Southbank|-37.82,144.95,4|2017-08-28 13:00:00|Rain|11.5|1025.85|63
Southbank|-37.82,144.95,4|2017-08-28 14:00:00|Rain|11.83|1025.47|61
South Wharf|-37.82,144.95,4|2017-08-26 14:00:00|Rain|15.26|1021.87|55
South Wharf|-37.82,144.95,4|2017-08-26 15:00:00|Rain|14.81|1021.34|57
South Wharf|-37.82,144.95,4|2017-08-26 16:00:00|Rain|14.16|1020.93|60
South Wharf|-37.82,144.95,4|2017-08-26 17:00:00|Rain|13.33|1020.82|63
South Wharf|-37.82,144.95,4|2017-08-26 18:00:00|Rain|12.57|1020.86|65
South Wharf|-37.82,144.95,4|2017-08-26 19:00:00|Rain|11.93|1020.83|67
South Wharf|-37.82,144.95,4|2017-08-26 20:00:00|Rain|11.47|1020.67|69
South Wharf|-37.82,144.95,4|2017-08-26 21:00:00|Rain|10.94|1020.49|72
South Wharf|-37.82,144.95,4|2017-08-26 22:00:00|Rain|10.33|1020.21|75
South Wharf|-37.82,144.95,4|2017-08-26 23:00:00|Rain|9.83|1019.81|78
South Wharf|-37.82,144.95,4|2017-08-27 00:00:00|Rain|9.46|1019.36|80
South Wharf|-37.82,144.95,4|2017-08-27 01:00:00|Rain|9.17|1019.14|82
South Wharf|-37.82,144.95,4|2017-08-27 02:00:00|Rain|8.75|1019.31|83
South Wharf|-37.82,144.95,4|2017-08-27 03:00:00|Rain|8.17|1019.7|85
South Wharf|-37.82,144.95,4|2017-08-27 04:00:00|Rain|7.87|1020.22|83
South Wharf|-37.82,144.95,4|2017-08-27 05:00:00|Rain|7.73|1020.89|79
South Wharf|-37.82,144.95,4|2017-08-27 06:00:00|Rain|7.76|1021.71|73
South Wharf|-37.82,144.95,4|2017-08-27 07:00:00|Rain|8.18|1022.46|67
South Wharf|-37.82,144.95,4|2017-08-27 08:00:00|Rain|9.04|1023.09|61
South Wharf|-37.82,144.95,4|2017-08-27 09:00:00|Rain|10.07|1023.64|56
South Wharf|-37.82,144.95,4|2017-08-27 10:00:00|Rain|10.78|1024.02|54
South Wharf|-37.82,144.95,4|2017-08-27 11:00:00|Rain|11.1|1024.11|52
South Wharf|-37.82,144.95,4|2017-08-27 12:00:00|Rain|11.02|1024.01|53
South Wharf|-37.82,144.95,4|2017-08-27 13:00:00|Rain|10.82|1023.94|54
South Wharf|-37.82,144.95,4|2017-08-27 14:00:00|Rain|10.57|1023.98|55
South Wharf|-37.82,144.95,4|2017-08-27 15:00:00|Rain|10.26|1024.07|56
South Wharf|-37.82,144.95,4|2017-08-27 16:00:00|Rain|9.83|1024.3|59
South Wharf|-37.82,144.95,4|2017-08-27 17:00:00|Rain|9.33|1024.74|61
South Wharf|-37.82,144.95,4|2017-08-27 18:00:00|Rain|8.77|1025.29|63
South Wharf|-37.82,144.95,4|2017-08-27 19:00:00|Rain|8.37|1025.75|64
South Wharf|-37.82,144.95,4|2017-08-27 20:00:00|Rain|8.13|1026.05|67
South Wharf|-37.82,144.95,4|2017-08-27 21:00:00|Rain|7.92|1026.29|70
South Wharf|-37.82,144.95,4|2017-08-27 22:00:00|Rain|7.61|1026.4|73
South Wharf|-37.82,144.95,4|2017-08-27 23:00:00|Rain|7.31|1026.34|75
South Wharf|-37.82,144.95,4|2017-08-28 00:00:00|Rain|7.13|1026.18|77
South Wharf|-37.82,144.95,4|2017-08-28 01:00:00|Rain|7.07|1026.03|77
South Wharf|-37.82,144.95,4|2017-08-28 02:00:00|Rain|7.07|1025.84|77
South Wharf|-37.82,144.95,4|2017-08-28 03:00:00|Rain|7.02|1025.63|76
South Wharf|-37.82,144.95,4|2017-08-28 04:00:00|Rain|6.95|1025.55|76
South Wharf|-37.82,144.95,4|2017-08-28 05:00:00|Rain|6.96|1025.73|76
South Wharf|-37.82,144.95,4|2017-08-28 06:00:00|Rain|7.09|1026.02|76
South Wharf|-37.82,144.95,4|2017-08-28 07:00:00|Rain|7.47|1026.32|74
South Wharf|-37.82,144.95,4|2017-08-28 08:00:00|Rain|8.07|1026.61|73
South Wharf|-37.82,144.95,4|2017-08-28 09:00:00|Rain|8.8|1026.91|72
South Wharf|-37.82,144.95,4|2017-08-28 10:00:00|Rain|9.49|1027.01|70
South Wharf|-37.82,144.95,4|2017-08-28 11:00:00|Rain|10.24|1026.73|67
South Wharf|-37.82,144.95,4|2017-08-28 12:00:00|Rain|10.92|1026.28|65
South Wharf|-37.82,144.95,4|2017-08-28 13:00:00|Rain|11.5|1025.85|63
South Wharf|-37.82,144.95,4|2017-08-28 14:00:00|Rain|11.83|1025.47|61
Brisbane|-27.47,153.02,28|2017-08-26 14:00:00|Sunny|22.77|1019.77|38
Brisbane|-27.47,153.02,28|2017-08-26 15:00:00|Sunny|22.42|1019.45|40
Brisbane|-27.47,153.02,28|2017-08-26 16:00:00|Sunny|21.67|1019.37|42
Brisbane|-27.47,153.02,28|2017-08-26 17:00:00|Sunny|20.33|1019.61|48
Brisbane|-27.47,153.02,28|2017-08-26 18:00:00|Sunny|18.53|1020.13|55
Brisbane|-27.47,153.02,28|2017-08-26 19:00:00|Sunny|16.77|1020.61|64
Brisbane|-27.47,153.02,28|2017-08-26 20:00:00|Sunny|15.61|1021.02|71
Brisbane|-27.47,153.02,28|2017-08-26 21:00:00|Sunny|14.66|1021.39|77
Brisbane|-27.47,153.02,28|2017-08-26 22:00:00|Sunny|13.76|1021.59|82
Brisbane|-27.47,153.02,28|2017-08-26 23:00:00|Sunny|13.06|1021.55|85
Brisbane|-27.47,153.02,28|2017-08-27 00:00:00|Sunny|12.71|1021.34|84
Brisbane|-27.47,153.02,28|2017-08-27 01:00:00|Rain|12.76|1021.04|82
Brisbane|-27.47,153.02,28|2017-08-27 02:00:00|Rain|12.87|1020.64|80
Brisbane|-27.47,153.02,28|2017-08-27 03:00:00|Rain|12.76|1020.19|79
Brisbane|-27.47,153.02,28|2017-08-27 04:00:00|Rain|12.38|1019.91|81
Brisbane|-27.47,153.02,28|2017-08-27 05:00:00|Rain|11.95|1020.11|83
Brisbane|-27.47,153.02,28|2017-08-27 06:00:00|Rain|11.73|1020.51|84
Brisbane|-27.47,153.02,28|2017-08-27 07:00:00|Rain|12.38|1020.72|80
Brisbane|-27.47,153.02,28|2017-08-27 08:00:00|Rain|14.34|1020.73|73
Brisbane|-27.47,153.02,28|2017-08-27 09:00:00|Sunny|17.11|1020.53|64
Brisbane|-27.47,153.02,28|2017-08-27 10:00:00|Sunny|19.39|1020.06|56
Brisbane|-27.47,153.02,28|2017-08-27 11:00:00|Sunny|21.08|1019.2|48
Brisbane|-27.47,153.02,28|2017-08-27 12:00:00|Sunny|22.22|1018.03|42
Brisbane|-27.47,153.02,28|2017-08-27 13:00:00|Sunny|22.68|1017.08|39
Brisbane|-27.47,153.02,28|2017-08-27 14:00:00|Rain|22.24|1016.37|40
Brisbane|-27.47,153.02,28|2017-08-27 15:00:00|Rain|21.24|1015.86|44
Brisbane|-27.47,153.02,28|2017-08-27 16:00:00|Rain|20.06|1015.65|48
Brisbane|-27.47,153.02,28|2017-08-27 17:00:00|Rain|19.01|1015.85|51
Brisbane|-27.47,153.02,28|2017-08-27 18:00:00|Rain|17.76|1016.36|54
Brisbane|-27.47,153.02,28|2017-08-27 19:00:00|Rain|16.48|1016.81|56
Brisbane|-27.47,153.02,28|2017-08-27 20:00:00|Rain|15.23|1017.2|57
Brisbane|-27.47,153.02,28|2017-08-27 21:00:00|Rain|13.94|1017.56|59
Brisbane|-27.47,153.02,28|2017-08-27 22:00:00|Rain|12.71|1017.75|59
Brisbane|-27.47,153.02,28|2017-08-27 23:00:00|Rain|11.65|1017.66|60
Brisbane|-27.47,153.02,28|2017-08-28 00:00:00|Sunny|10.96|1017.41|60
Brisbane|-27.47,153.02,28|2017-08-28 01:00:00|Sunny|10.66|1017.19|59
Brisbane|-27.47,153.02,28|2017-08-28 02:00:00|Sunny|10.52|1017.04|57
Brisbane|-27.47,153.02,28|2017-08-28 03:00:00|Sunny|10.34|1016.93|57
Brisbane|-27.47,153.02,28|2017-08-28 04:00:00|Sunny|10.09|1017.04|57
Brisbane|-27.47,153.02,28|2017-08-28 05:00:00|Sunny|9.76|1017.61|57
Brisbane|-27.47,153.02,28|2017-08-28 06:00:00|Sunny|9.63|1018.39|57
Brisbane|-27.47,153.02,28|2017-08-28 07:00:00|Sunny|10.49|1019|54
Brisbane|-27.47,153.02,28|2017-08-28 08:00:00|Sunny|12.87|1019.32|48
Brisbane|-27.47,153.02,28|2017-08-28 09:00:00|Sunny|16.06|1019.45|41
Brisbane|-27.47,153.02,28|2017-08-28 10:00:00|Sunny|18.79|1019.26|35
Brisbane|-27.47,153.02,28|2017-08-28 11:00:00|Sunny|20.49|1018.5|30
Brisbane|-27.47,153.02,28|2017-08-28 12:00:00|Sunny|21.71|1017.39|27
Brisbane|-27.47,153.02,28|2017-08-28 13:00:00|Sunny|22.46|1016.57|25
Brisbane|-27.47,153.02,28|2017-08-28 14:00:00|Sunny|22.89|1016.23|23
Hornsby|-33.7,151.09,191|2017-08-26 14:00:00|Sunny|20.28|1021.41|39
Hornsby|-33.7,151.09,191|2017-08-26 15:00:00|Sunny|19.91|1020.7|40
Hornsby|-33.7,151.09,191|2017-08-26 16:00:00|Sunny|18.79|1020.23|44
Hornsby|-33.7,151.09,191|2017-08-26 17:00:00|Sunny|16.75|1020.16|52
Hornsby|-33.7,151.09,191|2017-08-26 18:00:00|Sunny|14.44|1020.3|64
Hornsby|-33.7,151.09,191|2017-08-26 19:00:00|Sunny|12.67|1020.49|73
Hornsby|-33.7,151.09,191|2017-08-26 20:00:00|Sunny|11.71|1020.73|76
Hornsby|-33.7,151.09,191|2017-08-26 21:00:00|Sunny|10.79|1020.99|77
Hornsby|-33.7,151.09,191|2017-08-26 22:00:00|Sunny|9.69|1021.05|79
Hornsby|-33.7,151.09,191|2017-08-26 23:00:00|Sunny|8.73|1020.78|80
Hornsby|-33.7,151.09,191|2017-08-27 00:00:00|Rain|8.08|1020.33|80
Hornsby|-33.7,151.09,191|2017-08-27 01:00:00|Rain|7.74|1019.86|79
Hornsby|-33.7,151.09,191|2017-08-27 02:00:00|Rain|7.42|1019.28|78
Hornsby|-33.7,151.09,191|2017-08-27 03:00:00|Rain|6.81|1018.68|79
Hornsby|-33.7,151.09,191|2017-08-27 04:00:00|Rain|5.98|1018.29|81
Hornsby|-33.7,151.09,191|2017-08-27 05:00:00|Rain|5.28|1018.29|85
Hornsby|-33.7,151.09,191|2017-08-27 06:00:00|Rain|5.09|1018.52|86
Hornsby|-33.7,151.09,191|2017-08-27 07:00:00|Rain|6.02|1018.62|81
Hornsby|-33.7,151.09,191|2017-08-27 08:00:00|Rain|8.29|1018.58|70
Hornsby|-33.7,151.09,191|2017-08-27 09:00:00|Rain|11.04|1018.41|59
Hornsby|-33.7,151.09,191|2017-08-27 10:00:00|Rain|13.27|1018.07|51
Hornsby|-33.7,151.09,191|2017-08-27 11:00:00|Rain|14.86|1017.31|45
Hornsby|-33.7,151.09,191|2017-08-27 12:00:00|Sunny|16.37|1016.33|39
Hornsby|-33.7,151.09,191|2017-08-27 13:00:00|Sunny|17.34|1015.61|36
Hornsby|-33.7,151.09,191|2017-08-27 14:00:00|Sunny|17.75|1015.26|36
Hornsby|-33.7,151.09,191|2017-08-27 15:00:00|Sunny|17.32|1015.17|38
Hornsby|-33.7,151.09,191|2017-08-27 16:00:00|Rain|16.11|1015.39|42
Hornsby|-33.7,151.09,191|2017-08-27 17:00:00|Rain|13.82|1016.11|50
Hornsby|-33.7,151.09,191|2017-08-27 18:00:00|Rain|11.19|1017.16|62
Hornsby|-33.7,151.09,191|2017-08-27 19:00:00|Rain|9.12|1018.07|72
Hornsby|-33.7,151.09,191|2017-08-27 20:00:00|Rain|8.12|1018.7|75
Hornsby|-33.7,151.09,191|2017-08-27 21:00:00|Rain|7.32|1019.16|74
Hornsby|-33.7,151.09,191|2017-08-27 22:00:00|Rain|6.66|1019.48|73
Hornsby|-33.7,151.09,191|2017-08-27 23:00:00|Rain|5.99|1019.61|73
Hornsby|-33.7,151.09,191|2017-08-28 00:00:00|Rain|5.54|1019.57|71
Hornsby|-33.7,151.09,191|2017-08-28 01:00:00|Rain|5.3|1019.49|69
Hornsby|-33.7,151.09,191|2017-08-28 02:00:00|Rain|5.12|1019.34|68
Hornsby|-33.7,151.09,191|2017-08-28 03:00:00|Rain|4.74|1019.15|69
Hornsby|-33.7,151.09,191|2017-08-28 04:00:00|Rain|4.33|1019.14|70
Hornsby|-33.7,151.09,191|2017-08-28 05:00:00|Sunny|4.08|1019.46|70
Hornsby|-33.7,151.09,191|2017-08-28 06:00:00|Sunny|4.28|1019.98|69
Hornsby|-33.7,151.09,191|2017-08-28 07:00:00|Sunny|5.3|1020.43|65
Hornsby|-33.7,151.09,191|2017-08-28 08:00:00|Sunny|7.26|1020.76|59
Hornsby|-33.7,151.09,191|2017-08-28 09:00:00|Sunny|9.54|1021.03|54
Hornsby|-33.7,151.09,191|2017-08-28 10:00:00|Sunny|11.4|1021.09|50
Hornsby|-33.7,151.09,191|2017-08-28 11:00:00|Sunny|12.84|1020.72|46
Hornsby|-33.7,151.09,191|2017-08-28 12:00:00|Sunny|14.15|1020.15|43
Hornsby|-33.7,151.09,191|2017-08-28 13:00:00|Sunny|15.24|1019.75|40
Hornsby|-33.7,151.09,191|2017-08-28 14:00:00|Sunny|15.85|1019.61|39
Highgate Hill|-27.48,153.01,58|2017-08-26 14:00:00|Sunny|22.74|1019.77|38
Highgate Hill|-27.48,153.01,58|2017-08-26 15:00:00|Sunny|22.41|1019.45|39
Highgate Hill|-27.48,153.01,58|2017-08-26 16:00:00|Sunny|21.68|1019.37|42
Highgate Hill|-27.48,153.01,58|2017-08-26 17:00:00|Sunny|20.31|1019.61|47
Highgate Hill|-27.48,153.01,58|2017-08-26 18:00:00|Sunny|18.44|1020.13|55
Highgate Hill|-27.48,153.01,58|2017-08-26 19:00:00|Sunny|16.63|1020.61|64
Highgate Hill|-27.48,153.01,58|2017-08-26 20:00:00|Sunny|15.47|1021.02|71
Highgate Hill|-27.48,153.01,58|2017-08-26 21:00:00|Sunny|14.52|1021.4|77
Highgate Hill|-27.48,153.01,58|2017-08-26 22:00:00|Sunny|13.62|1021.6|82
Highgate Hill|-27.48,153.01,58|2017-08-26 23:00:00|Sunny|12.93|1021.56|85
Highgate Hill|-27.48,153.01,58|2017-08-27 00:00:00|Sunny|12.58|1021.35|84
Highgate Hill|-27.48,153.01,58|2017-08-27 01:00:00|Rain|12.64|1021.06|81
Highgate Hill|-27.48,153.01,58|2017-08-27 02:00:00|Rain|12.78|1020.65|79
Highgate Hill|-27.48,153.01,58|2017-08-27 03:00:00|Rain|12.69|1020.2|79
Highgate Hill|-27.48,153.01,58|2017-08-27 04:00:00|Rain|12.33|1019.92|80
Highgate Hill|-27.48,153.01,58|2017-08-27 05:00:00|Rain|11.89|1020.12|82
Highgate Hill|-27.48,153.01,58|2017-08-27 06:00:00|Rain|11.67|1020.52|83
Highgate Hill|-27.48,153.01,58|2017-08-27 07:00:00|Rain|12.32|1020.73|80
Highgate Hill|-27.48,153.01,58|2017-08-27 08:00:00|Rain|14.29|1020.74|73
Highgate Hill|-27.48,153.01,58|2017-08-27 09:00:00|Sunny|17.06|1020.54|63
Highgate Hill|-27.48,153.01,58|2017-08-27 10:00:00|Sunny|19.32|1020.06|56
Highgate Hill|-27.48,153.01,58|2017-08-27 11:00:00|Sunny|21.01|1019.19|48
Highgate Hill|-27.48,153.01,58|2017-08-27 12:00:00|Sunny|22.13|1018.02|42
Highgate Hill|-27.48,153.01,58|2017-08-27 13:00:00|Rain|22.59|1017.07|39
Highgate Hill|-27.48,153.01,58|2017-08-27 14:00:00|Rain|22.12|1016.37|40
Highgate Hill|-27.48,153.01,58|2017-08-27 15:00:00|Rain|21.1|1015.85|44
Highgate Hill|-27.48,153.01,58|2017-08-27 16:00:00|Rain|19.89|1015.65|48
Highgate Hill|-27.48,153.01,58|2017-08-27 17:00:00|Rain|18.83|1015.85|51
Highgate Hill|-27.48,153.01,58|2017-08-27 18:00:00|Rain|17.54|1016.36|54
Highgate Hill|-27.48,153.01,58|2017-08-27 19:00:00|Rain|16.26|1016.82|56
Highgate Hill|-27.48,153.01,58|2017-08-27 20:00:00|Rain|15.01|1017.21|57
Highgate Hill|-27.48,153.01,58|2017-08-27 21:00:00|Rain|13.75|1017.56|59
Highgate Hill|-27.48,153.01,58|2017-08-27 22:00:00|Rain|12.53|1017.75|59
Highgate Hill|-27.48,153.01,58|2017-08-27 23:00:00|Rain|11.49|1017.67|60
Highgate Hill|-27.48,153.01,58|2017-08-28 00:00:00|Sunny|10.81|1017.42|60
Highgate Hill|-27.48,153.01,58|2017-08-28 01:00:00|Sunny|10.51|1017.2|57
Highgate Hill|-27.48,153.01,58|2017-08-28 02:00:00|Sunny|10.36|1017.05|57
Highgate Hill|-27.48,153.01,58|2017-08-28 03:00:00|Sunny|10.18|1016.95|57
Highgate Hill|-27.48,153.01,58|2017-08-28 04:00:00|Sunny|9.93|1017.05|57
Highgate Hill|-27.48,153.01,58|2017-08-28 05:00:00|Sunny|9.59|1017.63|57
Highgate Hill|-27.48,153.01,58|2017-08-28 06:00:00|Sunny|9.5|1018.41|57
Highgate Hill|-27.48,153.01,58|2017-08-28 07:00:00|Sunny|10.4|1019.02|54
Highgate Hill|-27.48,153.01,58|2017-08-28 08:00:00|Sunny|12.83|1019.33|47
Highgate Hill|-27.48,153.01,58|2017-08-28 09:00:00|Sunny|16.03|1019.46|40
Highgate Hill|-27.48,153.01,58|2017-08-28 10:00:00|Sunny|18.78|1019.26|35
Highgate Hill|-27.48,153.01,58|2017-08-28 11:00:00|Sunny|20.47|1018.5|30
Highgate Hill|-27.48,153.01,58|2017-08-28 12:00:00|Sunny|21.67|1017.39|27
Highgate Hill|-27.48,153.01,58|2017-08-28 13:00:00|Sunny|22.42|1016.57|24
Highgate Hill|-27.48,153.01,58|2017-08-28 14:00:00|Sunny|22.86|1016.23|23
Melbourne|-37.81,144.96,25|2017-08-26 14:00:00|Rain|14.37|1021.9|57
Melbourne|-37.81,144.96,25|2017-08-26 15:00:00|Rain|14.03|1021.37|60
Melbourne|-37.81,144.96,25|2017-08-26 16:00:00|Rain|13.49|1020.96|62
Melbourne|-37.81,144.96,25|2017-08-26 17:00:00|Rain|12.77|1020.86|65
Melbourne|-37.81,144.96,25|2017-08-26 18:00:00|Rain|12.11|1020.91|67
Melbourne|-37.81,144.96,25|2017-08-26 19:00:00|Rain|11.63|1020.89|68
Melbourne|-37.81,144.96,25|2017-08-26 20:00:00|Rain|11.32|1020.74|69
Melbourne|-37.81,144.96,25|2017-08-26 21:00:00|Rain|10.89|1020.56|71
Melbourne|-37.81,144.96,25|2017-08-26 22:00:00|Rain|10.32|1020.28|74
Melbourne|-37.81,144.96,25|2017-08-26 23:00:00|Rain|9.8|1019.88|77
Melbourne|-37.81,144.96,25|2017-08-27 00:00:00|Rain|9.38|1019.41|79
Melbourne|-37.81,144.96,25|2017-08-27 01:00:00|Rain|9.03|1019.18|81
Melbourne|-37.81,144.96,25|2017-08-27 02:00:00|Rain|8.55|1019.33|83
Melbourne|-37.81,144.96,25|2017-08-27 03:00:00|Rain|7.87|1019.7|85
Melbourne|-37.81,144.96,25|2017-08-27 04:00:00|Rain|7.48|1020.21|85
Melbourne|-37.81,144.96,25|2017-08-27 05:00:00|Rain|7.27|1020.88|81
Melbourne|-37.81,144.96,25|2017-08-27 06:00:00|Rain|7.22|1021.7|76
Melbourne|-37.81,144.96,25|2017-08-27 07:00:00|Rain|7.62|1022.46|69
Melbourne|-37.81,144.96,25|2017-08-27 08:00:00|Rain|8.43|1023.09|64
Melbourne|-37.81,144.96,25|2017-08-27 09:00:00|Rain|9.38|1023.63|59
Melbourne|-37.81,144.96,25|2017-08-27 10:00:00|Rain|9.95|1024.01|56
Melbourne|-37.81,144.96,25|2017-08-27 11:00:00|Rain|10.16|1024.1|55
Melbourne|-37.81,144.96,25|2017-08-27 12:00:00|Rain|10.03|1024|56
Melbourne|-37.81,144.96,25|2017-08-27 13:00:00|Rain|9.86|1023.92|56
Melbourne|-37.81,144.96,25|2017-08-27 14:00:00|Rain|9.72|1023.96|57
Melbourne|-37.81,144.96,25|2017-08-27 15:00:00|Rain|9.52|1024.06|59
Melbourne|-37.81,144.96,25|2017-08-27 16:00:00|Rain|9.19|1024.29|61
Melbourne|-37.81,144.96,25|2017-08-27 17:00:00|Rain|8.76|1024.74|62
Melbourne|-37.81,144.96,25|2017-08-27 18:00:00|Rain|8.3|1025.29|64
Melbourne|-37.81,144.96,25|2017-08-27 19:00:00|Rain|8.04|1025.75|66
Melbourne|-37.81,144.96,25|2017-08-27 20:00:00|Rain|7.93|1026.05|67
Melbourne|-37.81,144.96,25|2017-08-27 21:00:00|Rain|7.79|1026.3|70
Melbourne|-37.81,144.96,25|2017-08-27 22:00:00|Rain|7.48|1026.4|73
Melbourne|-37.81,144.96,25|2017-08-27 23:00:00|Rain|7.16|1026.34|76
Melbourne|-37.81,144.96,25|2017-08-28 00:00:00|Rain|6.94|1026.19|78
Melbourne|-37.81,144.96,25|2017-08-28 01:00:00|Rain|6.83|1026.04|78
Melbourne|-37.81,144.96,25|2017-08-28 02:00:00|Rain|6.76|1025.84|78
Melbourne|-37.81,144.96,25|2017-08-28 03:00:00|Rain|6.63|1025.64|78
Melbourne|-37.81,144.96,25|2017-08-28 04:00:00|Rain|6.43|1025.55|78
Melbourne|-37.81,144.96,25|2017-08-28 05:00:00|Rain|6.33|1025.74|79
Melbourne|-37.81,144.96,25|2017-08-28 06:00:00|Rain|6.38|1026.03|79
Melbourne|-37.81,144.96,25|2017-08-28 07:00:00|Rain|6.71|1026.33|78
Melbourne|-37.81,144.96,25|2017-08-28 08:00:00|Rain|7.24|1026.62|77
Melbourne|-37.81,144.96,25|2017-08-28 09:00:00|Rain|7.87|1026.92|76
Melbourne|-37.81,144.96,25|2017-08-28 10:00:00|Rain|8.45|1027.02|75
Melbourne|-37.81,144.96,25|2017-08-28 11:00:00|Rain|9.14|1026.73|72
Melbourne|-37.81,144.96,25|2017-08-28 12:00:00|Rain|9.81|1026.28|70
Melbourne|-37.81,144.96,25|2017-08-28 13:00:00|Rain|10.49|1025.85|67
Melbourne|-37.81,144.96,25|2017-08-28 14:00:00|Rain|10.95|1025.47|64
Bowen Hills|-27.44,153.03,9|2017-08-26 14:00:00|Sunny|22.66|1019.77|39
Bowen Hills|-27.44,153.03,9|2017-08-26 15:00:00|Sunny|22.33|1019.45|41
Bowen Hills|-27.44,153.03,9|2017-08-26 16:00:00|Sunny|21.59|1019.37|43
Bowen Hills|-27.44,153.03,9|2017-08-26 17:00:00|Sunny|20.31|1019.61|48
Bowen Hills|-27.44,153.03,9|2017-08-26 18:00:00|Sunny|18.64|1020.12|56
Bowen Hills|-27.44,153.03,9|2017-08-26 19:00:00|Sunny|17.01|1020.6|64
Bowen Hills|-27.44,153.03,9|2017-08-26 20:00:00|Sunny|15.91|1021|70
Bowen Hills|-27.44,153.03,9|2017-08-26 21:00:00|Sunny|14.98|1021.38|76
Bowen Hills|-27.44,153.03,9|2017-08-26 22:00:00|Sunny|14.08|1021.57|81
Bowen Hills|-27.44,153.03,9|2017-08-26 23:00:00|Sunny|13.37|1021.53|84
Bowen Hills|-27.44,153.03,9|2017-08-27 00:00:00|Sunny|12.97|1021.32|84
Bowen Hills|-27.44,153.03,9|2017-08-27 01:00:00|Sunny|12.96|1021.02|82
Bowen Hills|-27.44,153.03,9|2017-08-27 02:00:00|Rain|12.99|1020.62|80
Bowen Hills|-27.44,153.03,9|2017-08-27 03:00:00|Rain|12.83|1020.17|80
Bowen Hills|-27.44,153.03,9|2017-08-27 04:00:00|Rain|12.42|1019.9|82
Bowen Hills|-27.44,153.03,9|2017-08-27 05:00:00|Rain|11.97|1020.09|84
Bowen Hills|-27.44,153.03,9|2017-08-27 06:00:00|Rain|11.72|1020.5|85
Bowen Hills|-27.44,153.03,9|2017-08-27 07:00:00|Rain|12.3|1020.71|82
Bowen Hills|-27.44,153.03,9|2017-08-27 08:00:00|Rain|14.18|1020.72|75
Bowen Hills|-27.44,153.03,9|2017-08-27 09:00:00|Sunny|16.87|1020.53|65
Bowen Hills|-27.44,153.03,9|2017-08-27 10:00:00|Sunny|19.11|1020.07|56
Bowen Hills|-27.44,153.03,9|2017-08-27 11:00:00|Sunny|20.8|1019.21|50
Bowen Hills|-27.44,153.03,9|2017-08-27 12:00:00|Sunny|22.01|1018.04|43
Bowen Hills|-27.44,153.03,9|2017-08-27 13:00:00|Sunny|22.59|1017.09|40
Bowen Hills|-27.44,153.03,9|2017-08-27 14:00:00|Rain|22.27|1016.38|41
Bowen Hills|-27.44,153.03,9|2017-08-27 15:00:00|Rain|21.36|1015.86|44
